,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
CD4 T cells memory_stromal_aggregatedNeighbors.Tumor.non.proliferating,740.0,-0.0033615942703423196,0.46734328625244625,0.161408762341128,0.8484776167884218
CD4 T cells memory_stromal_aggregatedNeighbors.Vessel,530.5,0.019308978067501953,0.4072685984931601,0.2824747217958572,0.8282673714758595
CD4 T cells memory_stromal_aggregatedNeighbors.Fibroblasts,659.5,-0.010880102006562031,0.7433215745323865,0.6858629618489733,0.9299564909251996
CD4 T cells memory_stromal_aggregatedNeighbors.CD4.T.cells.naive,575.5,0.005518641633993973,0.7901940673083947,0.5790297341038836,0.9431473861481644
CD4 T cells memory_stromal_aggregatedNeighbors.CD4.T.cells.memory,623.0,0.0019666640326974905,0.9380586207080338,0.9953875813555859,0.9830202530737064
CD4 T cells memory_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,454.0,0.004181728647487436,0.0799132813863919,0.0451847667660136,0.419980289480301
CD4 T cells memory_stromal_aggregatedNeighbors.B.cells,530.5,0.00446727619471067,0.6634589454894266,0.2797365122397979,0.9076422027724933
CD4 T cells memory_stromal_aggregatedNeighbors.CD8.T.cells,729.0,-0.02705548681647299,0.14883258527972765,0.22710834319093098,0.5511226425209717
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,312.0,0.04000765903597362,2.864844230713332e-05,0.0003104010771093449,0.007410568500930157
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,667.0,0.005007843156150729,0.5375102987691658,0.6216825337358536,0.8609015473091642
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.Granulocytes,480.5,0.02194933126123922,0.09392043847962059,0.09568087067874606,0.43907804989222626
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.DCs,519.0,0.0012862171839213843,0.5001454274648784,0.21809064240457376,0.8570434321511224
CD4 T cells memory_stromal_aggregatedNeighbors.Myeloid.Monocytes,521.5,0.009727172686877165,0.1101953891541089,0.23784446033281303,0.48089382297839744
CD4 T cells memory_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,548.0,0.02427852416421003,0.3218582089172003,0.3826857663159001,0.7640323421978512
CD4 T cells memory_tumorfront_aggregatedNeighbors.Tumor.proliferating,645.0,-0.004281645988674535,0.5741620508479073,0.7994720132854841,0.8835152380773745
CD4 T cells memory_tumorfront_aggregatedNeighbors.Vessel,467.0,0.032514518351980784,0.10042633956543558,0.07040720509996537,0.45450495095485016
CD4 T cells memory_tumorfront_aggregatedNeighbors.Fibroblasts,586.5,0.03160257992116866,0.37421834004503873,0.6687207318175095,0.8090038102707774
CD4 T cells memory_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,569.0,0.005722252946310347,0.719027705588399,0.5275419823925138,0.9214613110017585
CD4 T cells memory_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,654.5,-0.01136034173767518,0.5810191621560918,0.7272998627496023,0.8835152380773745
CD4 T cells memory_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,612.0,-0.0009504478561213354,0.7598714750824342,0.8879873751180951,0.9370997735929292
CD4 T cells memory_tumorfront_aggregatedNeighbors.B.cells,616.0,-6.289465231791927e-05,0.9892259691747418,0.9224688777331241,0.9926563051195874
CD4 T cells memory_tumorfront_aggregatedNeighbors.CD8.T.cells,718.0,-0.04136872185306385,0.07428952681639571,0.27715119284705925,0.4142757149405855
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,430.0,0.02594182270206072,0.02424072053897207,0.023953396278269593,0.34596380399933935
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,586.0,0.0017827948449274014,0.7197475092109263,0.6477528586453178,0.9214613110017585
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,611.0,0.01166360518138079,0.41220199637036525,0.8733542579147424,0.8333164683379276
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.DCs,509.5,0.005656668047729385,0.08960036233723796,0.13904822793439317,0.43044094947730743
CD4 T cells memory_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,520.5,0.018654877432162056,0.07049965602908773,0.23009111820645234,0.4056441746904432
CD4 T cells regulatory_stromal_aggregatedNeighbors.Tumor.non.proliferating,554.0,-0.002832077934885901,0.6056182585456081,0.23373320983872092,0.8848481651638274
CD4 T cells regulatory_stromal_aggregatedNeighbors.Vessel,442.5,0.05263348594565004,0.1906855946940742,0.03405940479218423,0.62014271665725
CD4 T cells regulatory_stromal_aggregatedNeighbors.Fibroblasts,570.5,-0.004769066681605594,0.9278780464193992,0.5362599058414923,0.9830202530737064
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD4.T.cells.naive,593.5,-0.008463442866884996,0.7167809547339253,0.7221707798816404,0.9214613110017585
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD4.T.cells.memory,567.0,0.010916977149844062,0.6921988130266645,0.5043387976348819,0.9094245826209824
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,612.0,0.0011255754283946845,0.8206795167504516,0.8590558992470589,0.9532116126231953
CD4 T cells regulatory_stromal_aggregatedNeighbors.B.cells,514.0,-0.00023346488170476742,0.983913063477269,0.1553227192252895,0.9926563051195874
CD4 T cells regulatory_stromal_aggregatedNeighbors.CD8.T.cells,678.0,-0.016280259590607207,0.4539793108562147,0.5301487390905271,0.8484776167884218
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,386.0,0.02721960594166999,0.04704760961735174,0.0034369718810923922,0.3877326840686684
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,632.5,-0.006668205973254637,0.4312339860497927,0.918741003222217,0.8484776167884218
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.Granulocytes,422.5,0.02529957580291203,0.04396680475571551,0.002370916119516615,0.38240895299157207
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.DCs,548.0,0.0026436313813591157,0.22749444553075804,0.19579544155060558,0.6752612907024087
CD4 T cells regulatory_stromal_aggregatedNeighbors.Myeloid.Monocytes,533.0,0.000421658133438637,0.9558756534871968,0.23086445968544367,0.9830202530737064
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,724.0,-0.07273173096490412,0.06400289655194365,0.2315149461299455,0.3912728869353226
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Tumor.proliferating,699.5,-0.018451330839151348,0.07532285726192464,0.19873939270665708,0.4142757149405855
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Vessel,517.0,0.046988948205561515,0.14135652191407824,0.20363709842330324,0.5450241154212914
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Fibroblasts,584.5,0.04797396125854998,0.24454126025060777,0.6216719688663904,0.6928669040433886
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,578.0,0.008081109126114462,0.6896159540563875,0.5583402800053565,0.9094245826209824
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,587.0,0.013479848291546984,0.528898664799662,0.6509567998113778,0.8570434321511224
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,620.0,0.002556662582036512,0.5728656806372998,0.9442176252912592,0.8835152380773745
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.B.cells,648.0,-0.001629146316646316,0.6673839726268334,0.5734646501343434,0.9076422027724933
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.CD8.T.cells,726.0,-0.04924421499875558,0.06426211266082428,0.19898525976779924,0.3912728869353226
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,491.0,0.023668967275404237,0.07672921345261269,0.06917465077495379,0.4158945772648862
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,633.0,-0.004006483485650145,0.5777258287116632,0.887543613670597,0.8835152380773745
CD4 T cells regulatory_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,534.5,0.013885220682095677,0.30951293997051854,0.11515926227869352,0.7477263046358191
