,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
Fibroblasts_stromal_Ki67,59.0,0.007468568318261121,0.4086521068671536,0.48690581626049245,0.9998339170602057
Fibroblasts_stromal_CD44,92.0,-0.04180831125323345,0.4557683065444321,0.24656588363440923,0.9998339170602057
Fibroblasts_stromal_pERK,43.0,0.052055191766024356,0.12561000400481792,0.1047555473646437,0.9998339170602057
Fibroblasts_stromal_pMAPKAPK2,58.0,0.024772362472587295,0.5832925548669279,0.45134470170708363,0.9998339170602057
Fibroblasts_stromal_pS6,43.0,0.2136945512429962,0.1618274771389125,0.1047555473646437,0.9998339170602057
Fibroblasts_tumorfront_pp38,69.0,-0.005461115554227937,0.7068494201778235,0.9077531215721959,0.9998339170602057
Fibroblasts_tumorfront_pSTAT1,88.0,-0.00691684801633894,0.42342545840512635,0.3539344599024651,0.9998339170602057
Fibroblasts_tumorfront_pSTAT3,71.0,0.0021521129574918474,0.7977400957781111,1.0,0.9998339170602057
Fibroblasts_tumorfront_CD36,86.0,-0.028610849660162335,0.3369035378873326,0.41730156001282215,0.9998339170602057
Fibroblasts_tumorfront_E-Cadherin,69.0,-0.00873127141370976,0.7332329156621453,0.9077531215721959,0.9998339170602057
Fibroblasts_tumorfront_VEGF,61.0,3.966997682687545e-05,0.9983942388867109,0.562342605179145,0.9998339170602057
Fibroblasts_tumorfront_pCREB,51.0,0.08288502337641468,0.5377407206895735,0.24656588363440923,0.9998339170602057
Fibroblasts_tumorfront_pNFkB,56.0,0.013004317662218462,0.7897053987376537,0.384820773523065,0.9998339170602057
Fibroblasts_tumorfront_GranzymeB,67.0,0.015887548631846715,0.8358322975841519,0.8167351582026614,0.9998339170602057
Fibroblasts_tumorfront_Ki67,75.0,0.0009151166753806478,0.9493843112304239,0.8620150697772326,0.9998339170602057
Fibroblasts_tumorfront_CD44,97.0,-0.08747457781981724,0.07513747114605597,0.14750139990263272,0.9998339170602057
