,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
CD8 T cells_stromal_aggregatedNeighbors.Fibroblasts,672.0,-0.012500000000000025,0.6753556909621372,0.500871237582052,
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.naive,600.0,0.0006143162393162302,0.9812488971422022,0.7209326223927861,
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.memory,574.5,0.014062499999999992,0.550452646116284,0.4639392721139194,
CD8 T cells_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,0.0,,1.0,
CD8 T cells_stromal_aggregatedNeighbors.B.cells,597.5,0.008493589743589746,0.49352737390637436,0.49781286253115375,
CD8 T cells_stromal_aggregatedNeighbors.CD8.T.cells,680.5,-0.019671474358974372,0.5660169319312365,0.49272869308684586,
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,546.0,0.018750000000000003,0.0317642315621578,0.02499879180369064,
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,640.0,-0.005128205128205128,0.3688009353057031,0.3802071371873732,
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.Granulocytes,565.5,0.018750000000000003,0.051680569899679375,0.05442148641158968,
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,0.0,,1.0,
CD8 T cells_stromal_aggregatedNeighbors.Myeloid.Monocytes,600.5,0.006810897435897438,0.3236452313529681,0.4457043523291593,
CD8 T cells_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,610.0,-0.010737179487179505,0.8289953911563492,0.8694853683548363,
CD8 T cells_tumorfront_aggregatedNeighbors.Tumor.proliferating,620.0,0.0073717948717948725,0.5618521571943661,0.8877835284523669,
CD8 T cells_tumorfront_aggregatedNeighbors.Vessel,578.5,0.026041666666666664,0.3211959235875838,0.43968186331172265,
CD8 T cells_tumorfront_aggregatedNeighbors.Fibroblasts,549.5,0.053185096153846145,0.1150155191759388,0.17414243639178684,
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,581.5,0.013621794871794875,0.22128874933092071,0.2242835729687065,
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,633.0,-0.0028846153846153865,0.8163898842662443,0.8245998875194719,
CD8 T cells_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,0.0,,1.0,
CD8 T cells_tumorfront_aggregatedNeighbors.B.cells,624.0,0.0,,1.0,
CD8 T cells_tumorfront_aggregatedNeighbors.CD8.T.cells,703.5,-0.04370325854700857,0.22264209051210296,0.3308296497786072,
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,604.5,0.00625,0.27268637868955536,0.28207791905653623,
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,0.0,,1.0,
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,624.0,0.0,,1.0,
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,0.0,,1.0,
CD8 T cells_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,624.0,0.0,,1.0,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,0.0,,1.0,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Vessel,590.5,0.020512820512820523,0.5389680346321502,0.6824715819017231,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Fibroblasts,724.5,-0.027363782051282107,0.35857958344030816,0.1815736778595074,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.naive,662.0,-0.0225894764957265,0.47054438959368594,0.604617700866952,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.memory,759.0,-0.04278846153846153,0.03067425333797698,0.028659282720912508,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,0.0,,1.0,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.B.cells,604.5,0.00625,0.27268637868955536,0.28207791905653623,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.CD8.T.cells,647.0,-0.012279647435897423,0.504990026861446,0.6355891863809635,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,528.0,0.03729967948717948,0.07027102682202424,0.08989347055124976,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,621.0,-0.00250400641025641,0.7527657189220586,0.9197152449800883,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.Granulocytes,565.5,0.022916666666666655,0.06008039768924662,0.05447147882826403,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,0.0,,1.0,
Myeloid M1 macrophages_stromal_aggregatedNeighbors.Myeloid.Monocytes,601.0,0.0073717948717948725,0.4495747109743179,0.45556330289412494,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,707.0,-0.021173878205128185,0.5566061005501396,0.30321261588608917,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Tumor.proliferating,602.0,0.0041666666666666675,0.7318777938687198,0.47593146043591794,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Vessel,602.5,0.004887820512820551,0.8675777534884149,0.788681184846427,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Fibroblasts,637.0,-0.00997596153846153,0.6758968790809801,0.855076975277879,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,637.0,-0.006089743589743582,0.7476091242572541,0.8425745010521876,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,752.5,-0.045592948717948716,0.010788575315751614,0.014337077280110843,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,640.0,-0.002564102564102564,0.36880093530570346,0.3802071371873732,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.B.cells,624.0,0.0,,1.0,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.CD8.T.cells,724.5,-0.019190705128205143,0.4166420256484933,0.1138124072184839,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,544.5,0.03004807692307692,0.1310426457530541,0.1745500045928602,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,624.0,0.0,,1.0,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,585.0,0.0125,0.1165016703297368,0.1205757107673314,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,0.0,,1.0,
Myeloid M1 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,618.0,-0.0028846153846153865,0.8460697400303286,0.8736016512854847,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,0.0,,1.0,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Vessel,623.0,0.004146634615384698,0.9187491875430535,0.9952401491541939,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Fibroblasts,636.0,0.02345753205128205,0.4694311931429792,0.8725319853316058,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.naive,631.0,0.010336538461538473,0.7247914345286485,0.9228137591388584,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.memory,734.5,-0.0353832799145299,0.11131917150379607,0.08148173886015529,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,0.0,,1.0,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.B.cells,624.0,0.0,,1.0,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.CD8.T.cells,701.5,-0.03733974358974359,0.07973618076268413,0.08521372635251562,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,546.0,0.026562500000000003,0.023696904280694056,0.024983560115755834,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,680.0,-0.0157051282051282,0.28156679300293586,0.24197492977116863,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.Granulocytes,565.5,0.028125,0.08039717318672913,0.05447147882826403,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,0.0,,1.0,
Myeloid M2 macrophages_stromal_aggregatedNeighbors.Myeloid.Monocytes,600.0,0.009935897435897437,0.23864983485099792,0.4358771025703788,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,556.0,0.04603365384615381,0.26758687448291835,0.39247602887138633,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Tumor.proliferating,604.5,0.00625,0.27268637868955536,0.28207791905653623,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Vessel,515.0,0.04741586538461538,0.16030111424801294,0.18346717121098588,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Fibroblasts,671.0,0.0008012820512820484,0.9824143563583443,0.47191820910728544,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,706.5,-0.028145032051282055,0.15842373442163651,0.21422251156725192,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,706.0,-0.01971153846153846,0.1996820196728252,0.1743498472251943,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,604.5,0.003125,0.27268637868955536,0.28207791905653623,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.B.cells,624.0,0.0,,1.0,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.CD8.T.cells,749.0,-0.05376602564102566,0.03779305958604261,0.06922496243333345,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,610.0,0.003365384615384612,0.7828996698345688,0.7761614185310242,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,636.5,-0.004006410256410256,0.6815621086250261,0.6906607092125974,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,585.0,0.009375000000000001,0.13740101749921746,0.12061359820423907,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.DCs,656.0,-0.007692307692307694,0.22410825383512978,0.20409015890039084,
Myeloid M2 macrophages_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,585.0,0.0125,0.1165016703297368,0.1205757107673314,
Myeloid Granulocytes_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,0.0,,1.0,
Myeloid Granulocytes_stromal_aggregatedNeighbors.Vessel,634.0,0.010556891025640974,0.8327548118195474,0.9101258869889907,
Myeloid Granulocytes_stromal_aggregatedNeighbors.Fibroblasts,757.0,-0.05371928418803421,0.13922228383876653,0.06047128635158901,
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.naive,597.0,0.004366987179487178,0.8905123537744399,0.6883410649104311,
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.memory,677.0,-0.01834935897435897,0.4448449336187281,0.4159857063595771,
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,604.5,0.003125,0.27268637868955536,0.28207791905653623,
Myeloid Granulocytes_stromal_aggregatedNeighbors.B.cells,620.5,0.0005608974358974361,0.8889639026399442,0.903720146355588,
Myeloid Granulocytes_stromal_aggregatedNeighbors.CD8.T.cells,562.5,0.023517628205128205,0.18878960878552983,0.2794334345112628,
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,465.0,0.04643429487179487,0.003007181537990547,0.0024278984765548394,
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,640.0,-0.005128205128205128,0.3688009353057031,0.3802071371873732,
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.Granulocytes,572.0,0.032612179487179496,0.20368399834858955,0.2781584090872121,
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.DCs,640.0,-0.003205128205128205,0.36880093530570346,0.3802071371873732,
Myeloid Granulocytes_stromal_aggregatedNeighbors.Myeloid.Monocytes,526.5,0.025,0.014298205297595502,0.011484457808500027,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,678.0,-0.047909989316239306,0.11511234540170455,0.42669737206647707,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,600.5,0.013060897435897436,0.27646408304341674,0.4457043523291593,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Vessel,565.0,0.009228098290598258,0.8511330422926933,0.4779266866902019,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Fibroblasts,710.5,-0.035256410256410256,0.24380686234466623,0.12750952387259618,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,580.5,0.011298076923076925,0.47599338445042205,0.46064432031308467,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,686.0,-0.034241452991452995,0.11252271510407087,0.27597513263785156,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,620.5,0.0005608974358974361,0.8889639026399442,0.903720146355588,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.B.cells,621.0,-0.004006410256410256,0.7527657189220586,0.9197152449800883,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.CD8.T.cells,696.5,-0.03966346153846155,0.16027060348026953,0.18626025972113347,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,619.0,0.0038795405982905914,0.857515400100478,0.9431811796018179,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,612.0,0.005368589743589744,0.6164674999174091,0.7828869990964379,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,574.0,0.040024038461538465,0.1996268490564983,0.3962395758126559,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.DCs,636.5,-0.002003205128205128,0.6815621086250261,0.6906607092125974,
Myeloid Granulocytes_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,721.0,-0.022275641025641023,0.14937866903415897,0.1173228194576903,
Myeloid DCs_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,0.0,,1.0,
Myeloid DCs_stromal_aggregatedNeighbors.Vessel,478.0,0.07131410256410259,0.02619646740710099,0.06371363764249242,
Myeloid DCs_stromal_aggregatedNeighbors.Fibroblasts,590.0,-0.003325320512820515,0.9068166610737814,0.5655718110767651,
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.naive,584.0,-0.004240117521367548,0.8851447231105011,0.5821587541228095,
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.memory,667.0,-0.021841613247863254,0.4483294153706333,0.5573422939332546,
Myeloid DCs_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,0.0,,1.0,
Myeloid DCs_stromal_aggregatedNeighbors.B.cells,652.0,-0.00657051282051282,0.515150233946303,0.4263653823289717,
Myeloid DCs_stromal_aggregatedNeighbors.CD8.T.cells,659.5,-0.015464743589743583,0.5032520093890609,0.5203249878399443,
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,516.0,0.04425080128205129,0.07808454162716273,0.089192975908344,
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,656.0,-0.015384615384615384,0.2883828689465434,0.20409015890039084,
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.Granulocytes,640.5,0.0037126068376068556,0.8580893477644029,0.7362044644607162,
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.DCs,633.0,-0.003145032051282042,0.807741781115584,0.8247175986779833,
Myeloid DCs_stromal_aggregatedNeighbors.Myeloid.Monocytes,632.5,-0.0005809294871794747,0.9614421057124005,0.8348890663524416,
Myeloid DCs_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,662.0,-0.013935630341880292,0.7207278802206504,0.6340215649111107,
Myeloid DCs_tumorfront_aggregatedNeighbors.Tumor.proliferating,624.0,0.0,,1.0,
Myeloid DCs_tumorfront_aggregatedNeighbors.Vessel,545.0,0.008613782051282062,0.8180473804099635,0.258919225095648,
Myeloid DCs_tumorfront_aggregatedNeighbors.Fibroblasts,675.0,-0.012520032051282048,0.457701186388766,0.334475853467471,
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,613.5,-0.0020566239316239243,0.9001497972555461,0.833122116348925,
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,638.0,-0.006650641025641023,0.7592262810873556,0.822146678792481,
Myeloid DCs_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,621.0,-0.002003205128205128,0.7527657189220586,0.9197152449800883,
Myeloid DCs_tumorfront_aggregatedNeighbors.B.cells,617.0,0.0016826923076923078,0.8496732837868479,0.850884347847901,
Myeloid DCs_tumorfront_aggregatedNeighbors.CD8.T.cells,757.5,-0.040865384615384616,0.0460563475253266,0.031093619246236884,
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,634.0,0.011738782051282055,0.4735049172748519,0.8558556712037183,
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,617.0,0.0022435897435897443,0.8411784343389516,0.8508224032369637,
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,630.0,-0.0023237179487179474,0.8567998117937969,0.9021490409390738,
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.DCs,613.5,0.0022435897435897443,0.8151900286152861,0.8106076351791823,
Myeloid DCs_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,536.5,0.019951923076923075,0.2951815903946387,0.14744561617204993,
Myeloid Monocytes_stromal_aggregatedNeighbors.Tumor.non.proliferating,624.0,0.0,,1.0,
Myeloid Monocytes_stromal_aggregatedNeighbors.Vessel,497.0,0.059114583333333415,0.14149274015227753,0.12619927801403952,
Myeloid Monocytes_stromal_aggregatedNeighbors.Fibroblasts,562.5,0.03623798076923075,0.2776678228726054,0.40024415125643487,
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.naive,666.0,-0.032478632478632495,0.28385337847967557,0.5443111976471054,
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.memory,676.0,-0.021581196581196588,0.30199730970116045,0.3608421670202948,
Myeloid Monocytes_stromal_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,0.0,,1.0,
Myeloid Monocytes_stromal_aggregatedNeighbors.B.cells,600.5,0.006810897435897438,0.3236452313529683,0.4457043523291593,
Myeloid Monocytes_stromal_aggregatedNeighbors.CD8.T.cells,691.5,-0.019017094017094026,0.36069688800269684,0.21804757874196534,
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.M1.macrophages,580.0,0.016185897435897437,0.10607057086656468,0.20831210113347298,
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.M2.macrophages,620.0,0.005248397435897436,0.4928737251915475,0.8877835284523669,
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.Granulocytes,565.5,0.025,0.06769119560119563,0.05447147882826403,
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.DCs,624.0,0.0,,1.0,
Myeloid Monocytes_stromal_aggregatedNeighbors.Myeloid.Monocytes,585.0,0.0125,0.1165016703297368,0.1205757107673314,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.non.proliferating,473.0,0.05966880341880346,0.16186616807949472,0.06668004718171401,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Tumor.proliferating,635.5,0.0073717948717948725,0.5402446214108197,0.7153205464398666,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Vessel,535.5,0.04443108974358974,0.22053031815633878,0.2536151733475993,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Fibroblasts,664.5,-0.005308493589743599,0.8752805434813568,0.5659459314348049,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.naive,584.5,0.012186164529914535,0.5659086863006285,0.5273146121739014,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.memory,754.0,-0.04142628205128204,0.02043514297469078,0.04049464668321896,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD4.T.cells.regulatory,624.0,0.0,,1.0,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.B.cells,656.0,-0.007692307692307694,0.22410825383512978,0.20409015890039084,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.CD8.T.cells,761.5,-0.04785657051282054,0.03153270977285625,0.033943031721407994,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M1.macrophages,642.5,-0.0033386752136752053,0.8357825751011565,0.7308510260440544,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.M2.macrophages,620.5,0.0005608974358974361,0.8889639026399442,0.903720146355588,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Granulocytes,610.5,0.007932692307692307,0.40748322514316604,0.7553940309900765,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.DCs,624.0,0.0,,1.0,
Myeloid Monocytes_tumorfront_aggregatedNeighbors.Myeloid.Monocytes,667.5,-0.01626602564102564,0.23288978511034694,0.33622811820042153,
